external_id;name;url_image;bio;producer_external_id;price
3128;Le Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/a2a015e1f5763d8379dc29b02f7480d9;oui;1316;22.10
3129;Vignoble Chabrier - AOP Duché d'Uzès Rouge - 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/493654337d057a5747cf483d6e540dba;non;1481;27.42
6494;Prélude;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/d5a5cf82d574a71b5a4e508af2d94a07;non;1763;22.58
3179;SAINT PANCRACE ROUGE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1a0a6ea84619f95a39d0f3f36eb56152;non;1469;5.48
3201;BIB Bag In Box Muscat de Rivesaltes;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0ff670b0798fdd4e0bdbb538d8bb32a6;non;1469;29.65
3208;LES TERRES GRILLEES;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0f72efbac775b17f09f4dc18f5def9ff;non;673;16.78
3217;CLARISSE;;non;673;5.37
3224;PYGMALION;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/a3da816d7d00f9ac57c0ce23a72d12e9;non;673;15.49
3261;ABBATIALE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/709fe30c7cf193b1284831fcc2b4aea0;non;584;22.52
3264;VERMENTINO;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/dfd90cf52e4bf67d6d0fa71f90eb2515;non;632;25.01
3300;Lo Grun d'Aur;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/802fa31ecfc5d3c893d5d6aa1e1deb87;non;1460;14.23
3304;TRADITION BLANC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/fe6ea7e8a869ed3c7b3ee625b5d18306;non;1504;15.54
3315;Chateau Lancyre - Le Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/48bdfaec35c8f6d8266aae53202d1d74;non;1558;30.62
3318;Chateau Lancyre Vieilles Vignes AOC Pic Saint Loup;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ea8d2ce38e867d042335e6d201c1ec66;non;1558;9.68
3323;Chateau Lancyre La Rouvière Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5f3922a304b6cf2f4a5b07cb9aa79014;non;1558;11.99
3333;ROUQUET'S Merlot;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/4fe1e5d543f88c8ada23e6c68bb47b7b;non;1529;14.65
3340;Comtesse Madeleine 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/63f6a66e21a0a0d2f7c5c5a1dda48ffa;non;1522;18.47
3352;Vin de Madame la Comtesse Blanc 2016;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ad58f755326cb0a8a5e361afc3e5b57a;non;1522;14.79
285;viande d'agneau;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/741a2e3b0043d81f0e02b81a423deb89;oui;666;11.99
3359;l origine;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/50dfd9c1aa22bef0cf39ceebe0360f6b;non;1539;28.87
3382;Notre Dame;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1993869ddefe500821d239e57b89a929;non;1546;9.37
3383;Moural de Salomon;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/17a059fa191ca00a742237fe5b6869a4;non;1546;5.97
3390;ROUQUET'S VIOGNIER;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c557d070165e22da514a1572046f43ea;non;1529;34.88
3430;FOLIES DE BASSAN;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1071273512c02da7aaff924e1ad8766c;non;1524;15.99
3441;ROSE DE RACINE CARREE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/eefb05a267dacd61c617b43d9442f6b8;non;1063;35.27
3454;CELESTINE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/02ae7fac883c1aaf4b8b07c07401639c;non;1595;14.86
3461;Viognier;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6a71b0b54e4a99341d66bf589080d931;non;1601;30.04
3465;Chardonnay;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/4334fe0990d7bd6b82384a1b82de189f;non;1601;20.59
3477;Clos des Nines Obladie;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/536fcb554fe2049eef529b037388152a;oui;1607;12.56
3541;CHARDONNAY VIOGNIER;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/19ca173e19b2512708c2d6142b98ba25;non;1634;13.88
3618;Sibylline 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/3ae6d981b53315b6bbb996885adc98af;non;1608;17.31
3619;L'ivresse des Cimes 2016;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/b8b35278454755056fb5a16ee3054436;non;1608;10.82
3637;Château Saint-Estève - Ganymède 2015;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/42420cb942fed4ecdf259fc304a5f67a;non;1417;13.33
3771;l'Exuberant;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/cb0043fc2a76937424613c4527d64180;oui;1500;20.61
4234;Sarrazine;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/61afc41b84373a5992dae1a1ba14aa78;oui;1720;22.16
3676;"""B"" ou ""Martine"" ou ""L'AS TU BU ?""";https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/298b15920dd68cfb2d462e7bc7d92236;oui;1384;33.59
3713;Cistus Rouge 2016;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/d9bf8976cf69dea748e204e6d0618801;oui;1171;14.94
3735;"""Les Pujots"" blanc La Cave de Gruissan";https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/47b2ed303f654fc33bdf3f73d9941e05;non;1656;27.39
3740;"""La Clape"" blanc La Cave de Gruissan";https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/232e62ffdbfad125d67b63d6629e3b78;non;1656;11.71
3742;"""Alta Vinha"" rouge La Cave de Gruissan";https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/41e849b914ba3fd724ef5e080ceb05ec;non;1656;9.42
3770;Bois-Moi;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e7dda3ae56a3ed45bc8e6a1de6f5ab87;oui;1500;9.93
3802;Le Cabanon Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/75b24db8023fb7f22f3364abffc033b7;non;1606;15.64
3807;Cuvée Prestige;;non;1606;25.82
3812;Lo Solelh Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/7b6de2507cad2f548c8ab783f8b67de3;non;1606;16.27
3814;Lo Solelh Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/b750f8fa634bedac25330f0f7c8076cf;non;1606;32.69
3890;La Terre Natale de Carlot;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e6539a803dc6d53fc4beb8ddb03dd130;non;1584;19.62
3817;Blaquié;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/a9ec83423cb4112021209fe1ddcd060f;non;1606;15.98
3822;Blanc Tradition;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f933537ced163cf9873d86592973ae82;non;1606;12.60
3833;Cuvée Camille Descossy;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9a4accdf377caf12979768a35e8ff8b3;non;1543;32.52
3836;Cuvée René Perrot;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/81ab8ef8d815cdd28a7422fc9ce75c9e;non;1543;23.27
3859;Eclat Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/b377d22a55635bc83d473f552be5e5d5;non;1506;16.43
3871;Chateau de Pena Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/7eefb31db75df44fbdbab1255d40e0e8;non;1508;24.19
3881;Aurel;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/3e8a79a320d155a067dcd333c0a9e7b1;non;1629;15.21
4195;Lumière d'Automne;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/25333eca45be785237a35a916f3fa04c;non;1726;25.98
3894;Chateau Paul Blanc Rouge 2017;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/294ba91bc2ba9c5e6249d4ebda51e003;non;1584;12.78
3911;Marie;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/459d2b3d78cb0e4d8cf84a8897bca7bd;oui;1567;18.00
3912;Carole;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/30aefe2e6697da1b4cb23fc2d23148ed;oui;1567;23.19
3934;Volte face;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1497888eb1d65181b6447b6003207030;non;1516;27.13
3936;Tertio;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/de780248ffc92a861b78d86b62026306;non;1516;5.58
3938;Prestige Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f1ae86a1a5d85e6b570db2520db2a364;non;1542;16.69
3948;Alex;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c274abd89d08173a855f951e070eb25c;non;1541;15.70
4240;MERLOT FUT;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ec2c19563e2b8a957c9bf5c81dbd7fbc;non;1751;18.13
3949;PETIT COUSCOURIL ROSE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6093d0b9940239063847d6b3afcda572;non;1673;31.22
3979;DOMAINE LE VIEUX LAVOIR;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/265c9bc60389dc2e2966217076159528;non;865;30.58
3991;cante vigne rose;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1ddfe08297c415448d7c00702910d622;non;627;23.37
4006;Dolia;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/505d527e9dd5c62276aa8c6f946067d1;oui;1336;20.84
4043;Chemin de Ronde - 2017;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6fe439604accbdd4a6d7f766d553384e;oui;1689;29.01
4057;Domaine de Longueroche - L'Oc de Longueroche Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/a637917a073bd74fcf0d027f136ed8b5;non;1691;16.92
4058;Domaine de Longueroche - L'Oc de Longueroche blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/a5145a73054fcca2fa8e1c51abb3f583;non;1691;13.44
4197;Sainte Catherine;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/19f52b6488f6d8d1ce7bddfa1899fb4d;oui;1734;23.43
4105;Clos del'Olivier;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/574204459ca2a7a7b3cccf14a3719107;non;1701;14.32
4127;Les Galets Roules Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/73cd3fd036beb8942b0345ffc3a0c883;non;1708;34.54
4135;Oh d'Ete;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f2f39c4f233c1ddd35a8370fdcb7f870;non;1708;31.06
4137;Notre Muscat;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e5fd28a2bb27b7e7c72ddfe8c42ffbb3;non;1708;11.09
4138;Mute sur Grain;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e8023583ea4b52179475c35259fcaa2c;non;1708;29.93
4143;C29;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/aaa1418ee856d7f0172fdcfd9dd298b5;non;1708;35.13
4257;Bioterra Merlot/Cabernet;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e3892c5f88694928e71e91ec1a9966f4;oui;1762;9.19
4264;Rebelle;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/a9932599e2076e03131380a898ca8b44;non;1795;9.60
4266;Sélection;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/cbd781a7382c0dd9891e892baeee7776;non;1795;10.61
4268;Blanc de Lucas;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/01bb4bfd4c7804eae4769357511c3a12;non;1795;19.25
4290;Le Versant sauvignon;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ad1488d850c06f1c6b3028ac9ac0fd1e;non;797;7.45
4291;Le Versant Cabernet-Sauvignon;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9581587fdc0db81531fc7270b3acba1b;non;797;14.61
4318;Merlot Cépage;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6ee78c9cde125924dfdfc7072e5094ce;non;1762;17.26
4319;Cabernet Sauvignon Cépage;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9d2f268b8b6703330c1a9ecffd1e227f;non;1762;27.57
4323;Le Château d'Albas;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9a90abe999fde3281f516a2ceb4c4715;non;1793;21.04
4347;Chateau Montner Premium- collection Chateau;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/2c1319a4b9fcd3271b31797a2b18bc3c;non;1590;26.55
4382;LES LYRIDES;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ac648489cff3f4b2d6b4d6bcad1e8a6b;oui;1806;18.88
4384;VIOGNIER BLANC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9d907d6f71a84c388e8c2a1b839c8bce;oui;1806;32.92
4487;igp rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9218203c2945a54e5004d138d68b08c0;non;1695;13.86
4491;cdr fût de chêne;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f2cd41b4af90b522be42b0da1588ac02;non;1695;27.97
4497;CHATEAU ROUBAUD CUVEE PASSION BLANC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/906d6f86d2b6e139f0343a05d27b4b23;non;1562;24.35
4518;Domaine Gaujal de Saint Bon;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/7b0777516b6d3112376a51255bb90403;non;1761;21.46
4543;LES CARDINELLES ROUGE SYRAH;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ffff6a2576ae0bb64f3d37505481bd8e;non;1698;29.48
17298;Devois des Agneaux Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1e8dad965ea8f94d6d89acc9b2b64683;non;2153;9.31
4549;Baron Maxime Brut Gold Reserve;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/2316192889323b1d037a513808aaab84;non;1703;9.76
4553;"""Les Sens des Etangs Merlot"" La Cave de Gruissan";https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/cb4447899947b58b4b49e2d099cec878;non;1656;18.68
4554;Folie d'Ines Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/bc9c81355aa270991ba52e708cc5eb54;non;1702;19.44
4557;Folie d'Ines Rose;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/af383d6d728d37699621a15ee41a9559;non;1702;12.27
4582;Les Novices;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/05994757cef26a612284da2cd337a27d;oui;1747;9.64
4625;CHATEAU MONTNER ROSE 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/65346d475ea5431604108e518dc14584;non;1590;31.34
4809;Vignoble Chabrier - Riomal de Molines Rouge - 2016;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/56724c01e040c85865bf15d4ad791624;non;1481;21.11
4630;CUVEE FRANCOIS ARAGO;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/233ccf30f2f325c8ab97bf3fc4a50ea1;non;1590;23.31
4635;Dionysos;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9c58aee7e49365407cce788f7dcb4ec1;non;1438;10.59
4639;AOP Tradition Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/746d94447f9b44e432478ff426f23b02;non;1754;16.06
4640;AOP Tradition Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/af74bfb1de27afc7c1f543bfd4e0c0f6;non;1754;34.47
4646;Lesquerde Expression Collection Terroir;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/d90712eaaedb03555a7f4642fd63db42;non;1590;29.99
4807;Vignoble Chabrier - IGP Cévennes Blanc - 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/16aef6a054926e325b5a356bdd2ffb9b;non;1481;35.00
17300;Devois des Agneaux Rose;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/50726ddea767772eef079a839e045a7d;non;2153;11.46
4832;GRAINS DE SAGESSE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/70c79fea4d452b12758e68f7a145e2b7;non;1807;29.23
4833;PERSPECTIVES;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/902a9231738fd6763707cb04b57df9ac;non;1807;27.19
4879;As de Bayle;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/8e31bbe97fe7e07f5ac2d524b1f439ba;non;915;26.55
4882;Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0e4b1d66a2e47398d2cc9dc5cf724c76;non;915;24.40
4992;Adissan Sec;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/c7b9ae9088250a4c34522a2ec4c555c2;non;543;18.48
5030;5ème;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ba715e000cb798082bc48c0cd8e7aa4b;non;1878;23.60
5046;mas du pont gris fruité;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/81cd71da095d6c6bad2bd2057345b4b1;non;1894;24.76
5057;LES COMPAGNONS;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/42d87246b1ff50f47f9d347e2b98607b;oui;1407;35.54
5185;Montmassot Cotes de Thau Rose;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/8a4259ffb6fee46e3d3c4283614eda47;non;1601;25.13
5203;Envol Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/21a184db7cc13dcfdb8851a91741b206;non;826;10.37
5204;Authentique rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/2a06f7a404586f6f0716b99202ec727c;non;826;13.32
5240;Cuvee du Chapitre -collection tradition;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/da464f916c3e218f0784a9ae53b41588;non;1590;11.57
5241;Rivesaltes Ambre -Collection Tradition;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f3bd4252de9874a846bfbe75e8238b3b;non;1590;12.64
5296;les Armassons syrah;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f51eb4dd8b4829c9695a59da01e5e409;non;584;31.38
5303;EXCELLENCE MILLE X ROUGE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/24fd887e1cef1c8bdb572d244e974fcf;non;584;22.56
5318;Les Hauts des Privats;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/07bc172aec1a71e0bf7a769bd7adf982;non;1913;12.67
5320;Amplitude 20;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f83a2466b77299da57577e820a88935f;non;1913;16.57
11602;IGP Oc Rosé Cinsault;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/4faf0733d907ab4b2221d3b4e9962f13;non;1594;30.60
5321;La Cardabelle;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/ddb1dda6ee41c2c0a39d4d4eb5a95746;non;1913;28.24
5323;L'Arbousier;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/4c5ea2dd191e96ac25d8adaba036f3e4;non;1913;26.17
5350;L'Obstinee;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0070d104845ae618c3366ca9c326916b;non;579;28.44
5369;LE LONG DU PARC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/fcbc92b662bfdc0bbdb4e9ce550da0ef;non;1550;29.43
5387;Crémant Impérial Rosé Tendre;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f8e9e4b9e4fe1e1fb29779d3439fc7d6;non;1914;18.71
5425;Le Malicieux rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/48463d8e7c904df725768b42c6915103;non;827;10.35
5473;LE CASTELAS;;non;1927;23.66
5519;Terre de Galets Rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/518bac6cd4d693cf5b1b5e746722756b;non;1937;34.91
5525;Château Boissezon-Guiraud;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/faae11bfe03620437425b0f82d065b74;non;805;7.17
5552;Chardonnay;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/7328071909e088f437a05ca976f9bae1;non;1932;25.70
5554;Cuvée Aurore;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/cbe6029c4e9d16e41e4431676160dbb1;non;1932;18.28
5556;Cabernet Sauvignon;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/80a56273cc5974ee2d7edd5c6e90aaf4;non;1932;20.46
5759;Vanho Coronatus;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/d2b4091e7eb49311f5e45197ec06f0d8;non;1990;29.29
5557;Cuvée Tradition;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/8a87704eb6883266f6b65c616d8c5c81;non;1932;26.79
5560;Cuvée Avec L;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/aa62cc332d397d82e00f8b098652a46b;non;1932;22.22
5592;La Quintessence de la Jasse;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/567ab12ddd75547f08d613f7b8ea61e7;non;1199;31.79
5598;Les Garrigues;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/19cf1ca761cf38940b5bcc0318d7d28a;oui;1111;8.32
5611;Domaine des Coccinelles;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/112377332713bd2ccc999e1a242fddb1;oui;1115;13.55
19615;BOUDOIRS DES PYRENEES;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/9f716f36700335df29c95f1ade69432c;non;3528;3.87
5614;Château des Coccinelles Rosé;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/f8bc6875397ef0e060a9d98d000e3685;oui;1115;5.43
5615;Château des Coccinelles Signargues;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/695195091bd752d776240740174b1f75;oui;1115;32.72
5618;Domaine Saint Honorat Blanc;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e66ba508347e934f4559b1c0e443b1b6;oui;1115;19.68
5640;Veyrac;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1f3828d5c8024ca8b5513e25237778b3;non;1946;12.04
5645;Château Cazalis de Fondouce;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/3460952fe10f41ef1db79fffbd41a004;non;1946;24.13
5652;Extrait de l'Ormarine;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5f7fbe4f65d62ee8b826e66e42692ae8;non;1946;24.77
5654;Villemarin;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/8f3d02dbe2dbc77ad0fd213be302491d;non;1946;5.27
5685;LES PIERRES PLATES BLANC SEC;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/6a4aa06c5b86ad4715d596d5d1ee0746;non;1474;34.04
5697;CHATEAU MOSSE ROSE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/bc729a02d92bd8ac7cb1a338c230e71a;non;1474;8.87
5710;MUSCAT DE NOEL TERRASSOUS;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/62443960e9dc6a4e7fe43a436d58a3be;non;1474;11.31
5716;VINTAGE 1995;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/7577e21afe25407e5eef3018680b4656;non;1474;27.81
5721;Les Pierres Blanches;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1692ac244d8d7efd51293ae4f66a5570;non;549;21.64
21568;Les Pois Chiches de Margaux;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0dd6e5192cdd26dd0de270834d446357;oui;3763;4.68
5805;Mas du Novi Lou rosat;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/a051a09a5cac31e69535857beec52799;oui;1597;10.61
5806;Mas du Novi Lou Mazet;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e8406a5fee8886e8604c455745388b22;non;1597;32.46
5828;Blanc Sorian;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0fe2875ab2b3e0578e87c8a7eed42433;non;2011;12.11
5829;Flavie;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/e00d4c003a0a1955a3eb79e3e3a97875;non;2011;27.83
5900;Chardonnay 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/79666a42a2f0dc3e2436f123ee3955f9;non;1772;8.04
5905;Duché d'Uzès Fût 2018;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/5266690dd1ab22d47997692cc84513f6;non;1772;34.14
5938;Château Fertillère;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1a2bf50e9d1dcaacdb49a42449295cbe;non;1946;31.59
5962;Les Pierres d'Argent;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/0b63c1bb6b3fec187debc1b79f223621;oui;685;20.59
5990;AOP COSTIERES DE NIMES LES HAUTS DE COSTE-RIVES Rose;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/23afd50926f68116f5babdcf77d7afdb;non;823;12.16
5992;AOP COSTIERES DE NIMES LES HAUTS DE COSTE-RIVES ROUGE;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/8b7c733d3eac03b59c2fedca16857ed4;non;823;19.67
5996;AOP COSTIERES DE NIMES LES CAPRICES DE LOLA;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/1d82a52666f7eaa8e31dd1800b813123;non;823;5.53
6000;Chateau Auris rouge;https://data.laregion.fr/api/v2/catalog/datasets/produits-sud-de-france/files/3d4da67fdb077ce929fd77ce4ed03683;non;1624;32.18
